YEAR;QUART;CALMONTHIC;CALMONTHI;CALMONTH;CALMONTHS;START_DATE_IDX;END_DATE_IDX;ISEOM;ISEOQ;ISEOY;DAYSINMONTH;START_DATE;END_DATE;USER;LOCATION;ESTAT;HC;HC_SOM;HC_EOM;DAYSWORKED;FTE;FTE_SOM;FTE_EOM;FTEWORKED;TENURE;TENURE_SOM;TENURE_EOM;AGE;AGE_SOM;AGE_EOM;HC_EOMS;HIRE;TERM;MOVE_IN;MOVE_OUT;EVRS;GNDR;X
2023;2023_Q1;277;202301;202301;202301;44927;44957;1.0;0.0;0.0;31;2023-01-01;2023-01-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;13;12;13;42;42;42;0;0;0;0;0;;"M";stEOM
2023;2023_Q1;278;202302;202302;202302;44958;44985;1.0;0.0;0.0;28;2023-02-01;2023-02-28;"P00002";"LA";"S";1.0;1.0;1.0;28;0.5;0.5;0.5;14;14;13;14;42;42;42;0;0;0;0;0;;"M";stEOM
2023;2023_Q1;279;202303;202303;202303;44986;45016;1.0;1.0;0.0;31;2023-03-01;2023-03-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;15;14;15;42;42;42;0;0;0;0;0;;"M";stEOM
2023;2023_Q2;280;202304;202304;202304;45017;45046;1.0;0.0;0.0;30;2023-04-01;2023-04-30;"P00002";"LA";"S";1.0;1.0;1.0;30;0.5;0.5;0.5;15;16;15;16;43;42;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q2;281;202305;202305;202305;45047;45077;1.0;0.0;0.0;31;2023-05-01;2023-05-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;17;16;17;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q2;282;202306;202306;202306;45078;45107;1.0;1.0;0.0;30;2023-06-01;2023-06-30;"P00002";"LA";"S";1.0;1.0;1.0;30;0.5;0.5;0.5;15;18;17;18;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q3;283;202307;202307;202307;45108;45138;1.0;0.0;0.0;31;2023-07-01;2023-07-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;19;18;19;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q3;284;202308;202308;202308;45139;45169;1.0;0.0;0.0;31;2023-08-01;2023-08-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;20;19;20;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q3;285;202309;202309;202309;45170;45199;1.0;1.0;0.0;30;2023-09-01;2023-09-30;"P00002";"LA";"S";1.0;1.0;1.0;30;0.5;0.5;0.5;15;21;20;21;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q4;286;202310;202310;202310;45200;45230;1.0;0.0;0.0;31;2023-10-01;2023-10-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;22;21;22;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q4;287;202311;202311;202311;45231;45260;1.0;0.0;0.0;30;2023-11-01;2023-11-30;"P00002";"LA";"S";1.0;1.0;1.0;30;0.5;0.5;0.5;15;23;22;23;43;43;43;0;0;0;0;0;;"M";stEOM
2023;2023_Q4;288;202312;202312;202312;45261;45291;1.0;1.0;1.0;31;2023-12-01;2023-12-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;24;23;24;43;43;43;0;0;0;0;0;;"M";stEOM
2024;2024_Q1;289;202401;202401;202401;45292;45322;1.0;0.0;0.0;31;2024-01-01;2024-01-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;25;24;25;43;43;43;0;0;0;0;0;;"M";stEOM
2024;2024_Q1;290;202402;202402;202402;45323;45351;1.0;0.0;0.0;29;2024-02-01;2024-02-29;"P00002";"LA";"S";1.0;1.0;1.0;29;0.5;0.5;0.5;14.5;26;25;26;43;43;43;0;0;0;0;0;;"M";stEOM
2024;2024_Q1;291;202403;202403;202403;45352;45382;1.0;1.0;0.0;31;2024-03-01;2024-03-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;27;26;27;43;43;43;0;0;0;0;0;;"M";stEOM
2024;2024_Q2;292;202404;202404;202404;45383;45412;1.0;0.0;0.0;30;2024-04-01;2024-04-30;"P00002";"LA";"S";1.0;1.0;1.0;30;0.5;0.5;0.5;15;28;27;28;44;43;44;0;0;0;0;0;;"M";stEOM
2024;2024_Q2;293;202405;202405;202405;45413;45443;1.0;0.0;0.0;31;2024-05-01;2024-05-31;"P00002";"LA";"S";1.0;1.0;1.0;31;0.5;0.5;0.5;15.5;29;28;29;44;44;44;0;0;0;0;0;;"M";stEOM
